t,id_ref,iq_ref,id,iq,ia,ib,ic,vd_cmd,vq_cmd,va_ref,vb_ref,vc_ref,da,db,dc,va,vb,vc,torque_e,omega_m
0.005100000,0.000000000,6.375000000,0.004968241,6.167895642,-1.178190895,5.832293008,-4.654102113,-0.178514036,2.480811672,-0.651045008,2.404422611,-1.753377604,0.486436562,0.550092138,0.463471300,-0.651045008,2.404422611,-1.753377604,0.971443564,17.868415016
0.005150000,0.000000000,6.437500000,0.005133755,6.230350701,-1.228642515,5.904009371,-4.675366856,-0.184238769,2.524590153,-0.680486087,2.451718485,-1.771232398,0.485823207,0.551077468,0.463099325,-0.680486087,2.451718485,-1.771232398,0.981280235,18.253699452
0.005200000,0.000000000,6.500000000,0.005303393,6.292807020,-1.280650862,5.976010604,-4.695359742,-0.190085586,2.568796640,-0.710970693,2.499553218,-1.788582524,0.485188111,0.552074025,0.462737864,-0.710970693,2.499553218,-1.788582524,0.991117106,18.643066866
0.005250000,0.000000000,6.562500000,0.005477225,6.355264611,-1.334243186,6.048284111,-4.714040925,-0.196055828,2.613431099,-0.742524181,2.547919707,-1.805395526,0.484530746,0.553081661,0.462387593,-0.742524181,2.547919707,-1.805395526,1.000954176,19.036517166
0.005300000,0.000000000,6.625000000,0.005655318,6.417723483,-1.389446557,6.120816138,-4.731369581,-0.202150835,2.658493500,-0.775172049,2.596810031,-1.821637982,0.483850582,0.554100209,0.462049209,-0.775172049,2.596810031,-1.821637982,1.010791449,19.434050265
0.005350000,0.000000000,6.687500000,0.005837740,6.480183649,-1.446287822,6.193591727,-4.747303905,-0.208371950,2.703983810,-0.808939922,2.646215406,-1.837275484,0.483147085,0.555129488,0.461723427,-0.808939922,2.646215406,-1.837275484,1.020628925,19.835666073
0.005400000,0.000000000,6.750000000,0.006024562,6.542645121,-1.504793577,6.266594675,-4.761801097,-0.214720518,2.749901997,-0.843853519,2.696126146,-1.852272627,0.482419718,0.556169295,0.461410987,-0.843853519,2.696126146,-1.852272627,1.030466607,20.241364502
0.005450000,0.000000000,6.812500000,0.006215851,6.605107911,-1.564990127,6.339807479,-4.774817352,-0.221197884,2.796248027,-0.879938630,2.746531617,-1.866592987,0.481667945,0.557219409,0.461112646,-0.879938630,2.746531617,-1.866592987,1.040304496,20.651145464
0.005500000,0.000000000,6.875000000,0.006411679,6.667572031,-1.626903444,6.413211298,-4.786307854,-0.227805398,2.843021867,-0.917221085,2.797420194,-1.880199110,0.480891227,0.558279587,0.460829185,-0.917221085,2.797420194,-1.880199110,1.050142595,21.065008873
0.005550000,0.000000000,6.937500000,0.006612115,6.730037494,-1.690559127,6.486785894,-4.796226767,-0.234544408,2.890223484,-0.955726721,2.848779212,-1.893052491,0.480089027,0.559349567,0.460561406,-0.955726721,2.848779212,-1.893052491,1.059980905,21.482954643
0.005600000,0.000000000,7.000000000,0.006817230,6.792504315,-1.755982360,6.560509590,-4.804527229,-0.241416266,2.937852843,-0.995481352,2.900594919,-1.905113568,0.479260805,0.560429061,0.460310134,-0.995481352,2.900594919,-1.905113568,1.069819430,21.904982688
0.005650000,0.000000000,7.062500000,0.007027094,6.854972508,-1.823197868,6.634359216,-4.811161348,-0.248422325,2.985909911,-1.036510731,2.952852429,-1.916341698,0.478406026,0.561517759,0.460076215,-1.036510731,2.952852429,-1.916341698,1.079658170,22.331092924
0.005700000,0.000000000,7.125000000,0.007241780,6.917442086,-1.892229863,6.708310060,-4.816080197,-0.255563940,3.034394651,-1.078840516,3.005535670,-1.926695154,0.477524156,0.562615326,0.459860518,-1.078840516,3.005535670,-1.926695154,1.089497129,22.761285268
0.005750000,0.000000000,7.187500000,0.007461359,6.979913065,-1.963102001,6.782335814,-4.819233812,-0.262842467,3.083307030,-1.122496225,3.058627333,-1.936131108,0.476614662,0.563721403,0.459663935,-1.122496225,3.058627333,-1.936131108,1.099336308,23.195559636
0.005800000,0.000000000,7.250000000,0.007685903,7.042385460,-2.035837328,6.856408521,-4.820571193,-0.270259265,3.132647012,-1.167503201,3.112108821,-1.944605621,0.475677017,0.564835600,0.459487383,-1.167503201,3.112108821,-1.944605621,1.109175710,23.633915947
0.005850000,0.000000000,7.312500000,0.007915485,7.104859287,-2.110458224,6.930498525,-4.820040301,-0.277815694,3.182414561,-1.213886561,3.165960193,-1.952073632,0.474710697,0.565957504,0.459331799,-1.213886561,3.165960193,-1.952073632,1.119015338,24.076354120
0.005900000,0.000000000,7.375000000,0.008150177,7.167334563,-2.186986348,7.004574412,-4.817588064,-0.285513115,3.232609640,-1.261671155,3.220160111,-1.958488956,0.473715184,0.567086669,0.459198147,-1.261671155,3.220160111,-1.958488956,1.128855194,24.522874074
0.005950000,0.000000000,7.437500000,0.008390053,7.229811303,-2.265442580,7.078602961,-4.813160381,-0.293352893,3.283232213,-1.310881516,3.274685783,-1.963804267,0.472689968,0.568222620,0.459087411,-1.310881516,3.274685783,-1.963804267,1.138695280,24.973475732
0.006000000,0.000000000,7.500000000,0.008635187,7.292289526,-2.345846958,7.152549082,-4.806702124,-0.301336392,3.334282244,-1.361541804,3.329512908,-1.967971104,0.471634546,0.569364852,0.459000602,-1.361541804,3.329512908,-1.967971104,1.148535600,25.428159013
0.006050000,0.000000000,7.562500000,0.008885651,7.354769248,-2.428218615,7.226375769,-4.798157153,-0.309464979,3.385759694,-1.413675757,3.384615614,-1.970939856,0.470548422,0.570512825,0.458938753,-1.413675757,3.384615614,-1.970939856,1.158376156,25.886923843
0.006100000,0.000000000,7.625000000,0.009141521,7.417250487,-2.512575711,7.300044034,-4.787468323,-0.317740024,3.437664526,-1.467306633,3.439966403,-1.972659770,0.469431112,0.571665967,0.458902921,-1.467306633,3.439966403,-1.972659770,1.168216952,26.349770144
0.006150000,0.000000000,7.687500000,0.009402871,7.479733263,-2.598935365,7.373512858,-4.774577493,-0.326162897,3.489996702,-1.522457147,3.495536089,-1.973078942,0.468282143,0.572823669,0.458894189,-1.522457147,3.495536089,-1.973078942,1.178057989,26.816697841
0.006200000,0.000000000,7.750000000,0.009669776,7.542217594,-2.687313583,7.446739134,-4.759425551,-0.334734969,3.542756184,-1.579149412,3.551293738,-1.972144326,0.467101054,0.573985286,0.458913660,-1.579149412,3.551293738,-1.972144326,1.187899271,27.287706861
0.006250000,0.000000000,7.812500000,0.009942312,7.604703499,-2.777725183,7.519677604,-4.741952421,-0.343457616,3.595942933,-1.637404871,3.607206604,-1.969801733,0.465887399,0.575150138,0.458962464,-1.637404871,3.607206604,-1.969801733,1.197740801,27.762797131
0.006300000,0.000000000,7.875000000,0.010220554,7.667190998,-2.870183717,7.592280809,-4.722097092,-0.352332213,3.649556909,-1.697244230,3.663240070,-1.965995840,0.464640745,0.576317501,0.459041753,-1.697244230,3.663240070,-1.965995840,1.207582582,28.241968579
0.006350000,0.000000000,7.937500000,0.010504577,7.729680112,-2.964701390,7.664499026,-4.699797636,-0.361360138,3.703598073,-1.758687384,3.719357581,-1.960670197,0.463360680,0.577486616,0.459152704,-1.758687384,3.719357581,-1.960670197,1.217424618,28.725221135
0.006400000,0.000000000,8.000000000,0.010794459,7.792170861,-3.061288979,7.736280216,-4.674991237,-0.370542770,3.758066385,-1.821753343,3.775520583,-1.953767240,0.462046805,0.578656679,0.459296516,-1.821753343,3.775520583,-1.953767240,1.227266911,29.212554730
0.006450000,0.000000000,8.062500000,0.011090276,7.854663266,-3.159955743,7.807569966,-4.647614222,-0.379881490,3.812961805,-1.886460156,3.831688458,-1.945228302,0.460698747,0.579826843,0.459474410,-1.886460156,3.831688458,-1.945228302,1.237109464,29.703969295
0.006500000,0.000000000,8.125000000,0.011392104,7.917157349,-3.260709338,7.878311428,-4.617602091,-0.389377681,3.868284293,-1.952824823,3.887818458,-1.934993635,0.459316150,0.580996218,0.459687633,-1.952824823,3.887818458,-1.934993635,1.246952283,30.199464764
0.006550000,0.000000000,8.187500000,0.011700022,7.979653133,-3.363555718,7.948445271,-4.584889554,-0.399032728,3.924033806,-2.020863216,3.943865640,-1.923002424,0.457898683,0.582163867,0.459937450,-2.020863216,3.943865640,-1.923002424,1.256795368,30.699041072
0.006600000,0.000000000,8.250000000,0.012014106,8.042150639,-3.468499047,8.017909619,-4.549410573,-0.408848017,3.980210304,-2.090589986,3.999782801,-1.909192815,0.456446042,0.583328808,0.460225150,-2.090589986,3.999782801,-1.909192815,1.266638726,31.202698154
0.006650000,0.000000000,8.312500000,0.012334435,8.104649891,-3.575541594,8.086639999,-4.511098405,-0.418824937,4.036813746,-2.162018474,4.055520415,-1.893501941,0.454957948,0.584490009,0.460552043,-2.162018474,4.055520415,-1.893501941,1.276482358,31.710435948
0.006700000,0.000000000,8.375000000,0.012661086,8.167150912,-3.684683635,8.154569287,-4.469885652,-0.428964878,4.093844088,-2.235160611,4.111026563,-1.875865952,0.453434154,0.585646387,0.460919459,-2.235160611,4.111026563,-1.875865952,1.286326269,32.222254392
0.006750000,0.000000000,8.437500000,0.012994139,8.229653726,-3.795923346,8.221627654,-4.425704308,-0.439269232,4.151301288,-2.310026823,4.166246870,-1.856220048,0.451874441,0.586796810,0.461328749,-2.310026823,4.166246870,-1.856220048,1.296170462,32.738153426
0.006800000,0.000000000,8.500000000,0.013333671,8.292158358,-3.909256694,8.287742517,-4.378485823,-0.449739393,4.209185304,-2.386625922,4.221124443,-1.834498520,0.450278627,0.587940093,0.461781281,-2.386625922,4.221124443,-1.834498520,1.306014941,33.258132991
0.006850000,0.000000000,8.562500000,0.013679762,8.354664832,-4.024677328,8.352838487,-4.328161159,-0.460376756,4.267496093,-2.464965006,4.275599800,-1.810634795,0.448646562,0.589074996,0.462278442,-2.464965006,4.275599800,-1.810634795,1.315859711,33.782193031
0.006900000,0.000000000,8.625000000,0.014032491,8.417173174,-4.142176461,8.416837319,-4.274660858,-0.471182718,4.326233610,-2.545049339,4.329610814,-1.784561475,0.446978139,0.590200225,0.462821636,-2.545049339,4.329610814,-1.784561475,1.325704775,34.310333489
0.006950000,0.000000000,8.687500000,0.014391938,8.479683410,-4.261742755,8.479657868,-4.217915113,-0.482158679,4.385397812,-2.626882245,4.383092645,-1.756210400,0.445273287,0.591314430,0.463412283,-2.626882245,4.383092645,-1.756210400,1.335550137,34.842554312
0.007000000,0.000000000,8.750000000,0.014758183,8.542195565,-4.383362200,8.541216045,-4.157853845,-0.493306040,4.444988653,-2.710464982,4.435977680,-1.725512699,0.443531980,0.592416202,0.464051819,-2.710464982,4.435977680,-1.725512699,1.345395801,35.378855447
0.007050000,0.000000000,8.812500000,0.015131305,8.604709667,-4.507017986,8.601424770,-4.094406783,-0.504626203,4.505006091,-2.795796622,4.488195473,-1.692398851,0.441754237,0.593504072,0.464741691,-2.795796622,4.488195473,-1.692398851,1.355241773,35.919236843
0.007100000,0.000000000,8.875000000,0.015511386,8.667225742,-4.632690380,8.660193934,-4.027503554,-0.516120573,4.565450079,-2.882873928,4.539672686,-1.656798758,0.439940127,0.594576514,0.465483359,-2.882873928,4.539672686,-1.656798758,1.365088054,36.463698450
0.007150000,0.000000000,8.937500000,0.015898506,8.729743820,-4.760356592,8.717430364,-3.957073772,-0.527790558,4.626320572,-2.971691215,4.590333033,-1.618641818,0.438089766,0.595631938,0.466278295,-2.971691215,4.590333033,-1.618641818,1.374934652,37.012240221
0.007200000,0.000000000,9.000000000,0.016292746,8.792263926,-4.889990645,8.773037786,-3.883047141,-0.539637564,4.687617524,-3.062240223,4.640097223,-1.577856999,0.436203329,0.596668692,0.467127979,-3.062240223,4.640097223,-1.577856999,1.384781568,37.564862108
0.007250000,0.000000000,9.062500000,0.016694188,8.854786092,-5.021563236,8.826916794,-3.805353559,-0.551663003,4.749340889,-3.154509976,4.688882909,-1.534372933,0.434281042,0.597685061,0.468033897,-3.154509976,4.688882909,-1.534372933,1.394628809,38.121564069
0.007300000,0.000000000,9.125000000,0.017102912,8.917310344,-5.155041597,8.878964824,-3.723923227,-0.563868287,4.811490620,-3.248486639,4.736604641,-1.488118002,0.432323195,0.598679263,0.468997542,-3.248486639,4.736604641,-1.488118002,1.404476379,38.682346060
0.007350000,0.000000000,9.187500000,0.017519001,8.979836714,-5.290389355,8.929076129,-3.638686773,-0.576254829,4.874066671,-3.344153372,4.783173812,-1.439020440,0.430330138,0.599649454,0.470020408,-3.344153372,4.783173812,-1.439020440,1.414324282,39.247208039
0.007400000,0.000000000,9.250000000,0.017942537,9.042365231,-5.427566386,8.977141758,-3.549575373,-0.588824045,4.937068994,-3.441490181,4.828498621,-1.387008439,0.428302288,0.600593721,0.471103991,-3.441490181,4.828498621,-1.387008439,1.424172524,39.816149968
0.007450000,0.000000000,9.312500000,0.018373602,9.104895925,-5.566528665,9.023049546,-3.456520882,-0.601577353,5.000497541,-3.540473766,4.872484030,-1.332010263,0.426240130,0.601510084,0.472249786,-3.540473766,4.872484030,-1.332010263,1.434021108,40.389171809
0.007500000,0.000000000,9.375000000,0.018812278,9.167428828,-5.707228121,9.066684098,-3.359455977,-0.614516173,5.064352264,-3.641077360,4.915031728,-1.273954368,0.424144222,0.602396494,0.473459284,-3.641077360,4.915031728,-1.273954368,1.443870040,40.966273526
0.007550000,0.000000000,9.437500000,0.019258649,9.229963972,-5.849612485,9.107926789,-3.258314303,-0.627641925,5.128633115,-3.743270573,4.956040103,-1.212769529,0.422015196,0.603250835,0.474733968,-3.743270573,4.956040103,-1.212769529,1.453719326,41.547455085
0.007600000,0.000000000,9.500000000,0.019712797,9.292501387,-5.993625132,9.146655759,-3.153030627,-0.640956034,5.193340044,-3.847019226,4.995404207,-1.148384982,0.419853766,0.604070921,0.476075313,-3.847019226,4.995404207,-1.148384982,1.463568968,42.132716455
0.007650000,0.000000000,9.562500000,0.020174806,9.355041108,-6.139204929,9.182745927,-3.043540998,-0.654459925,5.258473004,-3.952285181,5.033015744,-1.080730563,0.417660725,0.604854495,0.477484780,-3.952285181,5.033015744,-1.080730563,1.473418974,42.722057606
0.007700000,0.000000000,9.625000000,0.020644760,9.417583166,-6.286286075,9.216068997,-2.929782922,-0.668155024,5.324031943,-4.059026180,5.068763047,-1.009736867,0.415436955,0.605599230,0.478963815,-4.059026180,5.068763047,-1.009736867,1.483269349,43.315478508
0.007750000,0.000000000,9.687500000,0.021122741,9.480127595,-6.434797944,9.246493482,-2.811695538,-0.682042760,5.390016813,-4.167195663,5.102531071,-0.935335408,0.413183424,0.606302731,0.480513846,-4.167195663,5.102531071,-0.935335408,1.493120096,43.912979136
0.007800000,0.000000000,9.750000000,0.021608835,9.542674430,-6.584664926,9.273884730,-2.689219804,-0.696124565,5.456427562,-4.276742598,5.134201389,-0.857458790,0.410901196,0.606962529,0.482136275,-4.276742598,5.134201389,-0.857458790,1.502971223,44.514559467
0.007850000,0.000000000,9.812500000,0.022103125,9.605223704,-6.735806264,9.298104958,-2.562298694,-0.710401872,5.523264141,-4.387611302,5.163652194,-0.776040892,0.408591431,0.607576087,0.483832481,-4.387611302,5.163652194,-0.776040892,1.512822733,45.120219476
0.007900000,0.000000000,9.875000000,0.022605696,9.667775453,-6.888135894,9.319013295,-2.430877402,-0.724876115,5.590526497,-4.499741260,5.190758313,-0.691017053,0.406255390,0.608140798,0.485603811,-4.499741260,5.190758313,-0.691017053,1.522674634,45.729959146
0.007950000,0.000000000,9.937500000,0.023116632,9.730329711,-7.041562281,9.336465837,-2.294903555,-0.739548731,5.658214580,-4.613066949,5.215391225,-0.602324277,0.403894439,0.608653984,0.487451578,-4.613066949,5.215391225,-0.602324277,1.532526930,46.343778456
0.008000000,0.000000000,10.000000000,0.023636019,9.792886516,-7.195988264,9.350315699,-2.154327435,-0.754421158,5.726328338,-4.727517647,5.237419087,-0.509901440,0.401510049,0.609112898,0.489377053,-4.727517647,5.237419087,-0.509901440,1.542379626,46.961677393
0.008050000,0.000000000,10.062500000,0.024163942,9.855445903,-7.351310886,9.360413096,-2.009102210,-0.769494837,5.794867718,-4.843017257,5.256706773,-0.413689516,0.399103807,0.609514724,0.491381468,-4.843017257,5.256706773,-0.413689516,1.552232730,47.583655941
0.008100000,0.000000000,10.125000000,0.024700486,9.918007910,-7.507421243,9.366605415,-1.859184172,-0.784771211,5.863832668,-4.959484117,5.273115919,-0.313631802,0.396677414,0.609856582,0.493466004,-4.959484117,5.273115919,-0.313631802,1.562086246,48.209714089
0.008150000,0.000000000,10.187500000,0.025245736,9.980572573,-7.664204319,9.368737310,-1.704532991,-0.800251724,5.933223135,-5.076830821,5.286504984,-0.209674163,0.394232691,0.610135521,0.495631788,-5.076830821,5.286504984,-0.209674163,1.571940180,48.839851827
0.008200000,0.000000000,10.250000000,0.025799778,10.043139930,-7.821538831,9.366650802,-1.545111970,-0.815937823,6.003039065,-5.194964027,5.296729312,-0.101765285,0.391771583,0.610348527,0.497879890,-5.194964027,5.296729312,-0.101765285,1.581794539,49.474069149
0.008250000,0.000000000,10.312500000,0.026362699,10.105710021,-7.979297079,9.360185394,-1.380888315,-0.831830956,6.073280406,-5.313784282,5.303641218,0.010143064,0.389296161,0.610492525,0.500211314,-5.313784282,5.303641218,0.010143064,1.591649328,50.112366050
0.008300000,0.000000000,10.375000000,0.026934585,10.168282884,-8.137344787,9.349178200,-1.211833413,-0.847932573,6.143947102,-5.433185831,5.307090074,0.126095757,0.386808629,0.610564377,0.502626995,-5.433185831,5.307090074,0.126095757,1.601504554,50.754742526
0.008350000,0.000000000,10.437500000,0.027515522,10.230858558,-8.295540962,9.333464076,-1.037923115,-0.864244127,6.215039099,-5.553056443,5.306922419,0.246134025,0.384311324,0.610560884,0.505127792,-5.553056443,5.306922419,0.246134025,1.611360223,51.401198578
0.008400000,0.000000000,10.500000000,0.028105597,10.293437083,-8.453737745,9.312875783,-0.859138038,-0.880767072,6.286556343,-5.673277231,5.302982075,0.370295156,0.381806724,0.610478793,0.507714482,-5.673277231,5.302982075,0.370295156,1.621216341,52.051734207
0.008450000,0.000000000,10.562500000,0.028704896,10.356018501,-8.611780277,9.287244143,-0.675463866,-0.897502864,6.358498778,-5.793722476,5.295110283,0.498612194,0.379297448,0.610314798,0.510387754,-5.793722476,5.295110283,0.498612194,1.631072914,52.706349418
0.008500000,0.000000000,10.625000000,0.029313507,10.418602851,-8.769506560,9.256398228,-0.486891669,-0.914452962,6.430866349,-5.914259457,5.283145845,0.631113612,0.376786261,0.610065538,0.513148200,-5.914259457,5.283145845,0.631113612,1.640929949,53.365044217
0.008550000,0.000000000,10.687500000,0.029931517,10.481190175,-8.926747333,9.220165555,-0.293418221,-0.931618826,6.503658999,-6.034748282,5.266925295,0.767822988,0.374276077,0.609727610,0.515996312,-6.034748282,5.266925295,0.767822988,1.650787453,54.027818614
0.008600000,0.000000000,10.750000000,0.030559013,10.543780515,-9.083325953,9.178372292,-0.095046339,-0.949001919,6.576876673,-6.155041733,5.246283074,0.908758659,0.371769964,0.609297564,0.518932472,-6.155041733,5.246283074,0.908758659,1.660645431,54.694672621
0.008650000,0.000000000,10.812500000,0.031196084,10.606373914,-9.239058276,9.130843495,0.108214781,-0.966603704,6.650519313,-6.274985103,5.221051732,1.053933372,0.369271144,0.608771911,0.521956945,-6.274985103,5.221051732,1.053933372,1.670503891,55.365606251
